SEXO,EDAD,INGRESO,SCORE_DATACREDITO,ANT_SF,TIENE_HIPOTECA,ULTIMAPERTURA,SALDO_FIJO,SALDO_ROT,ESTADO_MORA_FIN,proba_mora,aprobacion,aprobacion_recalibrada
0,29,1.448500097,743,0.0,0,-1,81.96600513,0.0,0.0,0.3663624511082138,1,0
0,35,5.231550885,826,9.5,-1,6,58.70133462,46.96169615,0.243589744,0.24358974358974358,1,0
0,30,3.900823972,867,3.42,0,-1,90.25485,10.6869141,0.0,0.24358974358974358,1,0
0,61,2.114413896,721,2.75,0,34,54.04122179,65.63717949,0.076923077,0.5805626598465473,1,0
1,54,9.132374857,881,10.83,0,60,1.655676923,30.27446538,0.0,0.24358974358974358,1,0
0,52,2.214576137,885,1.92,-1,9,80.40474487,0.0,0.0,0.08254716981132075,1,0
1,34,1.904183259,853,9.58,0,32,58.57475128,5.117948718,0.0,0.24358974358974358,1,0
1,39,1.767698447,616,2.08,0,5,3.009212821,89.34539231,0.0,0.7241379310344828,0,0
1,33,2.014251655,826,3.33,0,15,22.93753846,0.0,0.0,0.24358974358974358,1,0
1,50,4.656993855,899,5.67,0,5,44.9886859,0.641720513,0.0,0.08254716981132075,1,0
0,38,7.874293085,671,13.08,0,3,52.86261667,67.05408718,0.08974359,0.5805626598465473,1,0
0,47,12.01286479,853,22.83,0,18,84.12846795,76.32828846,0.0,0.07563025210084033,1,0
1,63,2.523868331,835,2.25,0,28,88.61074231,0.0,0.141025641,0.24358974358974358,1,0
1,55,4.283861991,908,15.08,0,11,37.16779231,5.282133333,0.012820513,0.08254716981132075,1,0
0,43,1.444097362,488,4.92,0,60,43.40353077,0.0,2.769230769,0.8394698085419735,0,0
0,52,3.244816328,748,0.58,0,6,0.0,8.273492308,0.0,0.3663624511082138,1,0
1,32,3.864501401,689,7.67,0,22,0.0,74.28134103,0.0,0.5805626598465473,1,0
0,32,4.739545153,611,12.83,0,18,75.30167821,105.6325423,1.141025641,0.7241379310344828,0,0
1,32,3.117136988,812,2.0,0,25,0.0,24.22015641,0.0,0.3663624511082138,1,0
1,60,2.242093236,693,1.83,0,4,45.01712564,33.11322821,0.0,0.5805626598465473,1,0
0,47,2.178253566,789,2.25,0,28,78.23698846,0.0,0.0,0.3663624511082138,1,0
0,42,2.19586451,627,6.17,1,60,7.047779487,0.0,0.461538462,0.7241379310344828,0,0
1,30,2.542579959,725,3.5,0,14,87.19392821,31.91910769,0.141025641,0.6917098445595855,0,0
0,59,4.237633265,730,4.17,0,16,84.08079744,80.48973077,0.0,0.5805626598465473,1,0
0,44,1.457305569,894,1.42,0,4,75.03835769,17.76511538,0.0,0.08254716981132075,1,0
0,32,4.548026143,721,4.0,-1,24,54.82843718,54.92961026,0.0,0.5805626598465473,1,0
0,35,4.857318337,817,4.17,0,6,0.0,23.11995897,0.0,0.3663624511082138,1,0
0,33,5.304196027,899,4.0,0,35,36.69657564,0.0,0.0,0.08254716981132075,1,0
1,60,2.48754576,648,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
1,59,6.122004213,917,2.75,0,-1,73.95580769,9.519498718,0.0,0.08254716981132075,1,0
1,57,1.426486418,769,10.17,0,60,0.0,76.79778333,0.0,0.3663624511082138,1,0
1,33,2.519465595,872,7.33,-1,3,132.000241,16.83669487,0.0,0.24358974358974358,1,0
0,28,2.48754576,757,6.83,0,5,54.94094872,37.42251026,0.0,0.3663624511082138,1,0
1,47,5.970109826,625,2.58,0,7,7.615535897,79.22695897,0.0,0.7241379310344828,0,0
0,40,3.275635479,826,11.67,0,16,90.17908718,35.37967436,0.038461538,0.24358974358974358,1,0
1,68,8.940855847,917,20.67,1,8,0.0,7.154025641,0.0,0.08254716981132075,1,0
0,33,1.564071914,904,0.0,0,-1,3.450875641,0.0,0.0,0.08254716981132075,1,0
0,44,4.265150364,701,12.75,-1,12,84.43185897,81.89637821,0.051282051,0.5805626598465473,1,0
1,60,4.292667463,678,12.75,0,60,68.59918462,0.0,0.0,0.5805626598465473,1,0
0,33,1.94050583,703,1.75,0,2,24.72487692,0.0,0.0,0.5805626598465473,1,0
0,34,1.804021018,789,0.0,0,-1,0.0,0.0,0.0,0.3663624511082138,1,0
1,33,2.260804864,500,1.17,0,-1,88.98735513,0.0,0.307692308,0.8394698085419735,0,0
0,35,5.040031875,641,7.25,0,5,41.81190641,63.36574359,0.525641026,0.6917098445595855,0,0
0,53,4.437957746,904,11.08,0,27,59.52321667,0.0,0.0,0.08254716981132075,1,0
1,50,5.687234047,908,13.92,0,4,0.0,4.244898718,0.0,0.08254716981132075,1,0
1,25,1.539856867,766,0.0,0,-1,387.4464949,0.0,0.0,0.3663624511082138,1,0
0,44,5.540843079,725,7.92,0,7,66.06148846,92.00133846,0.141025641,0.6917098445595855,0,0
0,37,3.663076235,677,3.83,0,9,283.5897436,62.61631538,0.192307692,0.6917098445595855,0,0
1,53,9.378928065,922,11.25,-1,36,0.0,2.571226923,0.0,0.08254716981132075,1,0
1,51,1.548662338,744,10.0,0,60,72.39830769,69.5298859,0.0,0.3663624511082138,1,0
1,38,4.118759397,568,10.42,0,25,79.39102179,86.70579615,0.076923077,0.8394698085419735,0,0
0,44,2.0043455,858,1.75,0,7,0.0,12.39955897,0.0,0.24358974358974358,1,0
0,61,3.584927674,693,7.67,0,4,85.74492564,37.65554872,0.0,0.5805626598465473,1,0
0,41,4.037308783,942,15.5,-1,-1,13.29093333,38.90194872,0.0,0.08254716981132075,1,0
1,38,4.037308783,876,2.58,-1,22,69.35241667,56.34758718,0.0,0.24358974358974358,1,0
0,36,6.060365911,840,1.83,-1,11,77.44313205,56.39067436,0.0,0.24358974358974358,1,0
1,49,8.038294996,611,8.25,0,3,83.49978333,102.3864103,0.0,0.7241379310344828,0,0
0,38,4.529314516,431,8.08,0,60,199.4126205,93.7142,6.0,0.8394698085419735,0,0
0,32,2.028560547,729,2.33,0,-1,23.79220385,0.0,0.0,0.5805626598465473,1,0
1,36,2.054976962,840,1.33,0,13,31.69797949,21.46765128,0.0,0.24358974358974358,1,0
1,27,2.67906477,860,0.58,0,-1,0.0,41.62474872,0.0,0.24358974358974358,1,0
1,60,7.360273674,803,8.75,0,3,92.01725128,56.90171282,0.384615385,0.5416666666666666,1,0
1,32,4.320184562,899,10.92,-1,6,61.61384615,18.85290641,0.0,0.08254716981132075,1,0
1,36,3.854595245,923,0.83,0,11,85.79093077,16.27370769,0.08974359,0.08254716981132075,1,0
0,33,6.27940202,716,1.67,0,21,89.86683462,71.95115641,1.538461538,0.6917098445595855,0,0
0,40,2.961940549,721,3.58,0,-1,64.19168333,0.0,0.0,0.5805626598465473,1,0
1,41,9.442767735,853,6.25,1,2,95.40752179,4.537615385,0.0,0.24358974358974358,1,0
0,35,3.918434915,597,13.17,0,2,11.93626154,13.584,0.0,0.7241379310344828,0,0
1,26,3.417623711,826,3.25,-1,-1,67.00842949,31.4625641,0.0,0.24358974358974358,1,0
1,44,4.06702725,817,6.42,0,7,3.712082051,0.0,0.0,0.3663624511082138,1,0
0,40,2.633936728,789,4.5,0,55,29.45064103,43.79783718,0.0,0.3663624511082138,1,0
1,56,4.137471024,710,11.5,0,60,0.0,19.33566923,0.269230769,0.6917098445595855,0,0
1,52,4.328990034,899,5.5,0,8,52.83025641,9.757683333,0.0,0.08254716981132075,1,0
1,57,2.424806774,570,3.42,0,5,15.38461538,52.28707179,0.0,0.8394698085419735,0,0
0,32,4.839707394,744,12.0,0,4,83.99394615,68.70672564,0.269230769,0.5416666666666666,1,0
0,64,4.135269656,904,33.17,0,31,53.76264615,26.71577949,0.0,0.08254716981132075,1,0
0,34,6.904590512,908,7.75,-1,14,19.46988846,1.660866667,0.0,0.08254716981132075,1,0
0,36,5.869947585,643,10.17,0,14,59.92716667,80.67622436,0.0,0.5805626598465473,1,0
0,53,1.693952622,646,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
0,47,2.287221279,602,0.0,0,-1,0.0,0.0,1.615384615,0.7241379310344828,0,0
1,51,2.789133167,881,5.92,0,31,0.0,0.787673077,0.0,0.24358974358974358,1,0
1,33,1.358244012,507,2.42,0,20,12.56923077,86.3417,3.692307692,0.8394698085419735,0,0
1,38,3.740124113,840,13.17,0,26,0.0,33.35625385,0.0,0.07563025210084033,1,0
1,57,3.663076235,952,9.67,0,16,78.7034859,5.370415385,0.0,0.08254716981132075,1,0
0,44,2.378578048,557,9.83,1,60,0.0,0.0,2.333333333,0.8394698085419735,0,0
1,38,24.2447657,657,18.25,0,3,75.27302821,83.35393718,0.012820513,0.5805626598465473,1,0
0,27,2.205770665,661,2.08,0,10,78.55901026,71.34805256,0.0,0.5805626598465473,1,0
1,44,18.75785613,913,10.75,0,60,38.90384615,29.37850256,0.115384615,0.08254716981132075,1,0
0,37,3.043391163,826,1.25,0,-1,96.87791282,0.0,0.871794872,0.37719298245614036,1,0
0,46,2.661453827,880,3.92,0,46,42.22871795,66.65957179,0.0,0.24358974358974358,1,0
1,39,2.42370609,821,0.0,0,-1,39.66835128,0.0,0.0,0.3663624511082138,1,0
1,42,2.624030572,653,2.42,0,30,64.75661154,86.69227949,0.025641026,0.5805626598465473,1,0
0,32,22.25803114,899,5.33,0,5,67.60208333,23.04574231,1.692307692,0.37719298245614036,1,0
0,50,11.88518545,908,19.42,-1,5,66.80880641,0.171912821,0.0,0.08254716981132075,1,0
0,42,2.19586451,841,12.25,0,60,9.078769231,0.0,1.153846154,0.37719298245614036,1,0
1,55,1.293303658,794,5.5,1,8,187.2010936,48.43423974,0.0,0.3663624511082138,1,0
0,29,2.51506286,712,5.58,-1,8,15.38461538,59.55502949,0.141025641,0.6917098445595855,0,0
0,53,3.180976658,707,8.42,0,17,98.99901154,43.88921538,0.179487179,0.6917098445595855,0,0
1,27,1.564071914,778,1.42,0,-1,0.0,65.61905769,0.0,0.3663624511082138,1,0
0,50,9.743254458,844,18.83,0,2,78.12909359,37.85294744,0.0,0.07563025210084033,1,0
0,61,15.4855227,830,18.42,0,13,67.10893333,51.48276154,0.0,0.07563025210084033,1,0
0,31,1.539856867,640,2.5,0,31,73.71632179,79.67661923,0.961538462,0.6917098445595855,0,0
0,61,8.376204973,849,23.08,-1,3,25.21252692,44.59298718,0.064102564,0.07563025210084033,1,0
0,42,8.886922333,771,6.83,0,3,70.57443718,65.76120385,0.102564103,0.5416666666666666,1,0
0,31,8.075718251,733,2.33,0,3,93.44575897,26.77765128,0.0,0.3663624511082138,1,0
0,41,2.0043455,812,2.42,0,30,45.66456154,28.64435769,0.0,0.3663624511082138,1,0
0,44,13.87192001,858,7.75,1,10,90.27869359,26.98732564,0.0,0.24358974358974358,1,0
0,26,12.31335152,976,3.5,0,43,64.26033974,3.51460641,0.0,0.08254716981132075,1,0
0,45,3.025780219,876,5.25,0,29,59.72777821,0.0,0.0,0.24358974358974358,1,0
0,59,1.804021018,889,1.33,0,17,0.0,1.261538462,0.0,0.08254716981132075,1,0
1,28,1.484822668,748,2.42,0,30,62.83732051,0.4,0.115384615,0.5416666666666666,1,0
0,65,3.945952014,776,31.5,0,11,67.79001026,41.71630256,0.0,0.3663624511082138,1,0
1,72,7.213882706,966,34.58,0,21,45.36807692,0.896973077,0.0,0.08254716981132075,1,0
0,39,4.620671285,860,8.0,0,9,94.22802179,26.59723462,0.0,0.24358974358974358,1,0
0,46,2.114413896,789,0.0,0,-1,0.0,0.0,0.0,0.3663624511082138,1,0
0,25,2.242093236,766,0.92,0,12,0.0,13.21089744,0.0,0.3663624511082138,1,0
0,28,1.986734556,665,0.58,0,8,0.0,42.88459872,0.0,0.5805626598465473,1,0
0,39,3.31746147,853,2.08,0,23,0.0,6.205296154,0.0,0.24358974358974358,1,0
0,38,11.76631159,913,7.83,-1,11,0.0,15.77787179,0.0,0.08254716981132075,1,0
0,61,7.628840561,872,38.33,0,7,0.0,5.422758974,0.0,0.07563025210084033,1,0
1,49,5.276678928,633,5.83,0,16,77.57343718,79.77897436,0.08974359,0.7241379310344828,0,0
0,40,10.4818134,894,16.83,-1,7,98.15432821,21.69738846,0.012820513,0.08254716981132075,1,0
1,59,1.567373966,749,0.0,0,-1,0.0,0.0,0.0,0.3663624511082138,1,0
0,39,4.739545153,583,7.17,1,5,15.6742,11.7012,0.0,0.8394698085419735,0,0
1,49,4.256344892,865,8.25,0,15,51.18186667,9.703024359,0.0,0.24358974358974358,1,0
0,35,3.244816328,899,12.17,0,60,63.46799231,4.544026923,0.0,0.08254716981132075,1,0
0,35,9.023407145,672,12.67,-1,26,49.96974359,93.39695128,0.358974359,0.6917098445595855,0,0
1,71,4.058221779,641,6.75,0,8,52.59557436,30.04783077,0.0,0.5805626598465473,1,0
1,35,2.157340571,890,0.5,0,7,5.942958974,10.677,0.0,0.08254716981132075,1,0
0,65,1.695053306,739,2.17,0,20,0.0,17.25641795,0.0,0.3663624511082138,1,0
1,35,2.305932906,692,4.5,0,54,28.48355,29.76218333,0.666666667,0.6917098445595855,0,0
1,75,2.587708001,899,13.58,0,60,0.0,60.95497564,0.0,0.08254716981132075,1,0
0,62,26.05429014,885,12.17,0,5,63.96541923,0.875139744,0.0,0.08254716981132075,1,0
1,57,1.712664249,808,5.25,1,16,99.66747179,0.0,0.0,0.3663624511082138,1,0
1,43,1.312015286,776,0.92,0,12,95.16009103,0.0,0.0,0.3663624511082138,1,0
1,60,11.44821392,908,12.5,1,6,78.98986923,11.79913974,0.0,0.08254716981132075,1,0
0,50,3.736822061,671,9.17,1,4,98.11256923,79.94337821,0.384615385,0.6917098445595855,0,0
0,48,1.448500097,904,10.67,1,60,0.0,0.0,0.0,0.08254716981132075,1,0
0,34,3.390106612,753,2.5,0,31,48.74552308,57.66979487,0.141025641,0.5416666666666666,1,0
0,37,12.69638954,639,16.25,0,14,85.20438462,80.70901282,0.205128205,0.6917098445595855,0,0
1,27,1.512339767,592,0.67,0,9,94.58315256,45.44343462,0.153846154,0.8394698085419735,0,0
1,26,1.624609532,803,0.58,0,-1,78.58998333,0.0,0.0,0.3663624511082138,1,0
1,21,1.320820758,707,0.0,0,-1,97.43486282,0.0,0.0,0.5805626598465473,1,0
1,42,7.801647944,735,11.75,-1,3,62.17312436,99.36104359,0.0,0.3663624511082138,1,0
1,51,6.002029661,849,8.67,0,5,42.22432436,65.08521154,0.0,0.24358974358974358,1,0
0,24,1.512339767,821,0.5,0,7,69.62759615,0.871792308,0.08974359,0.5416666666666666,1,0
1,44,2.06818517,418,1.08,0,14,38.98394744,145.4426705,1.692307692,0.8394698085419735,0,0
1,39,2.734098969,620,3.5,0,4,0.0,87.90870256,0.358974359,0.7241379310344828,0,0
1,49,1.439694626,545,1.5,0,16,39.07538077,88.75639744,3.717948718,0.8394698085419735,0,0
1,36,1.959217457,885,1.25,0,-1,92.73110385,0.0,0.012820513,0.08254716981132075,1,0
1,57,2.168347411,614,3.5,0,8,76.74694359,0.0,2.358974359,0.7241379310344828,0,0
1,35,5.648710108,821,9.33,1,19,82.02659744,42.55603718,0.051282051,0.3663624511082138,1,0
0,56,17.93784658,849,26.42,1,2,77.54546923,65.6595141,0.0,0.07563025210084033,1,0
1,48,2.059379698,753,11.33,0,14,92.9749359,94.96934872,0.0,0.3663624511082138,1,0
0,39,5.540843079,693,7.83,0,3,122.0858949,169.4459282,0.435897436,0.6917098445595855,0,0
1,49,11.18294908,764,13.5,1,24,90.94539231,43.83244744,0.179487179,0.5416666666666666,1,0
1,74,13.7079181,725,15.42,1,4,87.22018974,104.1238821,0.0,0.5805626598465473,1,0
0,61,34.23567405,917,26.5,0,4,43.20190897,15.42647308,0.012820513,0.08254716981132075,1,0
1,54,4.684510955,876,5.25,1,16,0.0,8.651624359,0.0,0.24358974358974358,1,0
1,34,11.1202101,840,1.58,0,-1,79.13880769,26.67843462,0.0,0.24358974358974358,1,0
0,39,2.45122319,862,10.33,0,3,11.34121154,11.6265,0.0,0.24358974358974358,1,0
1,62,5.148999588,885,12.75,0,60,44.85816538,0.816903846,0.0,0.08254716981132075,1,0
1,39,1.867860688,853,4.42,0,20,30.05643077,18.76501923,0.0,0.24358974358974358,1,0
0,40,9.49670125,826,12.75,0,12,72.11079744,17.70496282,0.0,0.07563025210084033,1,0
0,51,2.74290444,872,4.5,0,46,92.2756641,23.75571282,0.0,0.24358974358974358,1,0
0,37,1.403372055,764,4.5,1,12,76.26581282,92.49237821,0.0,0.3663624511082138,1,0
0,61,9.742153774,643,20.5,0,15,86.80479487,89.2430359,0.102564103,0.5805626598465473,1,0
0,59,8.048201152,762,7.5,1,10,68.89739615,51.13404872,0.41025641,0.5416666666666666,1,0
0,40,9.779577029,714,12.5,-1,3,37.67245641,94.24644231,0.0,0.5805626598465473,1,0
0,41,2.80674411,456,5.33,0,4,55.30370128,100.3800795,0.153846154,0.8394698085419735,0,0
0,36,1.266887243,648,0.0,0,-1,20.59837564,0.0,0.0,0.5805626598465473,1,0
1,54,2.879389252,651,5.33,0,18,8.561857692,16.33989615,0.0,0.5805626598465473,1,0
1,43,6.161628836,671,17.83,0,11,87.45963077,76.27478718,0.064102564,0.5805626598465473,1,0
1,40,3.31746147,862,12.17,0,9,90.25899744,10.72652436,0.0,0.24358974358974358,1,0
0,29,1.175530474,812,0.67,0,-1,81.91909872,0.0,0.0,0.3663624511082138,1,0
1,31,3.928341071,971,3.83,-1,29,0.0,3.770671795,0.0,0.08254716981132075,1,0
1,32,11.77181501,917,2.5,0,6,14.51378462,4.913494872,0.0,0.08254716981132075,1,0
0,36,3.8920185,803,15.5,1,2,67.72920897,0.0,0.0,0.3663624511082138,1,0
0,61,2.6427422,703,22.42,0,6,0.0,20.72769103,0.0,0.5805626598465473,1,0
1,44,1.744584084,721,8.25,1,60,0.0,109.7274077,2.512820513,0.6917098445595855,0,0
0,69,1.457305569,707,22.17,0,13,87.89165,45.30483974,0.0,0.5805626598465473,1,0
1,59,11.49334196,675,27.08,0,3,59.75129744,113.7635167,0.0,0.5805626598465473,1,0
0,56,13.69030716,844,11.83,-1,7,0.202012821,52.66201026,0.0,0.24358974358974358,1,0
1,22,1.558568494,721,0.75,0,10,0.0,47.24783205,0.0,0.5805626598465473,1,0
0,34,1.767698447,748,0.5,0,-1,71.99710128,0.0,0.0,0.3663624511082138,1,0
0,31,4.037308783,913,8.5,0,60,26.92307692,4.224920513,0.0,0.08254716981132075,1,0
0,33,11.79713074,844,10.33,1,12,42.54710641,6.6109,0.08974359,0.24358974358974358,1,0
0,39,4.228827793,675,8.75,0,20,86.96622949,87.37425,0.08974359,0.5805626598465473,1,0
1,63,4.126464184,876,30.5,0,4,0.0,10.00989744,0.0,0.07563025210084033,1,0
1,30,2.982853545,821,5.0,0,-1,72.37824231,37.64424103,0.256410256,0.5416666666666666,1,0
1,34,1.850249745,835,2.42,0,-1,72.02643462,0.0,0.0,0.24358974358974358,1,0
1,35,2.014251655,706,3.75,0,46,85.13375513,98.7904141,0.0,0.5805626598465473,1,0
0,35,1.850249745,894,2.92,-1,-1,82.89956795,0.0,0.0,0.08254716981132075,1,0
1,60,2.3818801,706,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
1,57,8.950762003,798,30.17,0,6,79.91721923,65.73500256,0.128205128,0.5416666666666666,1,0
1,61,2.957537813,841,8.17,0,60,0.0,71.61122436,0.0,0.24358974358974358,1,0
0,43,3.992180741,899,12.83,0,59,32.69913974,0.399583333,0.0,0.08254716981132075,1,0
1,56,5.103871545,909,29.83,0,60,0.0,33.46803846,0.0,0.08254716981132075,1,0
0,37,16.82615577,904,8.0,-1,21,16.06511026,71.70303846,0.0,0.08254716981132075,1,0
1,40,2.789133167,629,1.75,0,22,32.0173,100.5884615,0.0,0.7241379310344828,0,0
0,41,19.79690179,894,6.92,1,20,54.58973205,12.66164231,0.0,0.08254716981132075,1,0
1,55,1.467211725,687,0.0,0,-1,11.02134872,0.0,0.0,0.5805626598465473,1,0
0,49,5.271175508,633,12.33,-1,10,92.99783333,0.0,0.435897436,0.7241379310344828,0,0
0,42,2.13202484,789,5.08,0,39,35.04588205,0.0,0.0,0.3663624511082138,1,0
0,51,6.871569993,456,16.83,0,8,94.95641923,50.67897436,6.0,0.8394698085419735,0,0
1,29,1.564071914,712,1.17,0,-1,70.36574487,87.89319359,0.0,0.5805626598465473,1,0
1,45,1.977929085,962,12.83,0,60,2.76705641,31.45877051,0.0,0.08254716981132075,1,0
0,46,3.545303051,913,8.33,-1,45,1.491101282,1.638280769,0.0,0.08254716981132075,1,0
1,40,1.804021018,418,16.83,1,12,98.64147949,170.1080128,0.307692308,0.8394698085419735,0,0
1,51,1.776503919,909,14.75,-1,60,0.0,0.822115385,0.0,0.08254716981132075,1,0
0,32,4.265150364,684,1.42,-1,4,33.80103462,77.02814359,0.0,0.5805626598465473,1,0
1,48,2.269610335,862,7.83,0,23,0.0,5.241385897,0.0,0.24358974358974358,1,0
0,38,3.018075432,640,1.75,0,5,88.76000897,91.89569231,0.0,0.5805626598465473,1,0
0,56,14.09315749,908,21.17,1,60,45.11249872,6.490437179,1.833333333,0.37719298245614036,1,0
0,37,7.549591316,885,11.25,0,-1,74.01619744,4.021173077,0.0,0.08254716981132075,1,0
0,33,7.669565868,766,7.75,0,7,86.84515769,24.75082949,0.064102564,0.3663624511082138,1,0
1,31,6.40708136,881,4.92,-1,30,81.72999359,37.90255513,0.0,0.24358974358974358,1,0
0,59,4.046114255,862,1.0,0,8,72.1159859,16.89358974,0.0,0.24358974358974358,1,0
0,49,5.304196027,500,12.17,0,3,85.06009872,96.16927051,0.935897436,0.8394698085419735,0,0
0,43,3.81717199,607,1.42,0,17,96.9343141,93.54304872,0.0,0.7241379310344828,0,0
0,51,5.085159918,817,9.08,0,22,61.48900897,69.19955385,0.243589744,0.5416666666666666,1,0
1,58,6.327832114,880,20.92,0,15,3.458229487,19.86710256,0.141025641,0.07563025210084033,1,0
0,36,16.87128382,776,6.83,1,2,67.80140641,107.7476385,0.0,0.3663624511082138,1,0
1,47,1.859055216,348,6.67,0,27,63.36922821,124.9503808,2.615384615,0.8394698085419735,0,0
0,45,3.626753664,853,0.17,0,3,0.0,0.0,0.0,0.24358974358974358,1,0
1,36,1.303209814,682,0.0,0,-1,62.62124615,0.0,0.0,0.5805626598465473,1,0
1,31,1.686247834,771,7.42,0,4,81.8042359,29.39166026,0.0,0.3663624511082138,1,0
1,36,1.693952622,753,0.0,0,-1,559.3238936,0.0,0.0,0.3663624511082138,1,0
1,58,2.925617979,942,4.33,0,53,0.0,54.51980641,0.0,0.08254716981132075,1,0
0,30,2.561291586,835,2.33,0,21,93.70091667,12.1724,0.0,0.24358974358974358,1,0
0,40,2.332349321,835,4.42,0,2,75.47875128,24.16114615,0.0,0.24358974358974358,1,0
0,47,2.019755075,753,16.42,0,6,67.01061282,0.0,1.615384615,0.5416666666666666,1,0
1,30,3.95585817,904,3.42,0,9,42.99560641,7.00010641,0.0,0.08254716981132075,1,0
1,63,1.548662338,822,2.83,0,11,11.76390897,0.0,0.0,0.24358974358974358,1,0
0,62,2.99826312,658,1.08,0,12,67.96958718,60.18797308,0.0,0.5805626598465473,1,0
1,46,7.482449594,923,22.17,0,60,0.0,23.14448333,0.269230769,0.37719298245614036,1,0
1,44,1.767698447,696,3.33,0,-1,6.33815641,0.0,0.0,0.5805626598465473,1,0
0,38,2.751709912,812,4.33,0,15,64.03690385,25.37833462,0.0,0.3663624511082138,1,0
1,33,3.043391163,817,9.58,0,3,93.86945,41.57526667,0.0,0.3663624511082138,1,0
0,37,5.559554707,771,4.83,0,21,67.42758974,61.51356154,0.0,0.3663624511082138,1,0
0,34,4.797881403,938,3.67,0,-1,74.39632308,9.036220513,0.0,0.08254716981132075,1,0
0,35,1.594891065,821,1.08,0,-1,70.73488077,36.84102564,0.0,0.3663624511082138,1,0
1,36,4.156182651,785,6.58,0,9,43.56080513,38.65180128,0.0,0.3663624511082138,1,0
1,47,6.207857562,709,15.42,0,10,80.79539487,0.314988462,0.525641026,0.6917098445595855,0,0
0,38,3.207393074,933,3.0,0,8,41.79722821,1.044853846,0.0,0.08254716981132075,1,0
1,61,3.435234654,904,11.75,0,38,0.0,13.7394641,0.0,0.08254716981132075,1,0
0,59,3.2536218,858,5.5,0,2,79.85819872,8.411517949,0.0,0.24358974358974358,1,0
0,23,1.521145239,840,3.17,0,-1,82.02191923,0.161441026,0.423076923,0.37719298245614036,1,0
1,34,1.612502008,748,1.33,0,2,15.57230769,44.34467051,0.0,0.3663624511082138,1,0
1,46,2.624030572,730,1.58,0,20,72.28659359,11.06666667,0.0,0.5805626598465473,1,0
1,74,2.597614157,672,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
1,58,1.448500097,851,5.58,0,60,16.60618974,14.68497692,0.0,0.24358974358974358,1,0
0,47,3.70049949,876,0.42,0,-1,61.09736282,0.0,0.551282051,0.37719298245614036,1,0
1,27,1.444097362,822,0.0,0,-1,0.0,17.97275641,0.0,0.24358974358974358,1,0
0,34,1.94050583,620,1.5,0,5,0.0,86.16050513,0.0,0.7241379310344828,0,0
0,20,2.260804864,583,0.0,0,-1,30.69190769,0.0,0.0,0.8394698085419735,0,0
1,24,1.439694626,798,1.75,0,22,78.8878,18.35895897,0.269230769,0.5416666666666666,1,0
1,35,4.000986212,595,9.58,0,3,79.66628077,17.2235359,0.0,0.8394698085419735,0,0
1,38,1.312015286,933,13.0,-1,25,0.0,0.0,0.0,0.08254716981132075,1,0
0,54,3.318562154,872,5.08,0,23,0.0,12.05331923,0.0,0.24358974358974358,1,0
1,48,1.521145239,658,0.0,0,-1,57.80503718,0.0,0.0,0.5805626598465473,1,0
0,55,1.758892976,608,1.58,0,20,0.0,0.0,0.0,0.7241379310344828,0,0
0,50,3.398912083,840,11.58,0,60,27.11333333,82.12180128,0.0,0.24358974358974358,1,0
1,47,1.439694626,812,0.0,0,-1,0.0,0.0,0.0,0.3663624511082138,1,0
1,59,5.76868466,894,26.83,0,7,91.39128974,0.209874359,0.0,0.08254716981132075,1,0
1,37,4.648188384,908,9.42,0,60,0.0,2.166089744,0.0,0.08254716981132075,1,0
1,46,2.432511562,817,7.08,-1,26,0.0,19.26046538,0.0,0.3663624511082138,1,0
0,46,4.009791684,821,10.08,0,32,93.29212821,63.2684641,0.0,0.3663624511082138,1,0
1,52,6.870469309,862,2.58,0,32,34.72098718,59.49536795,0.128205128,0.24358974358974358,1,0
0,29,3.262427272,904,3.75,0,46,61.25216667,0.0,0.0,0.08254716981132075,1,0
1,42,11.20386208,798,12.0,0,57,28.02861923,64.93639487,0.948717949,0.5416666666666666,1,0
0,31,3.31746147,862,2.33,0,29,27.19156795,10.23918974,0.0,0.24358974358974358,1,0
1,38,8.512689785,740,5.92,0,9,55.70841795,56.20064231,0.0,0.3663624511082138,1,0
0,49,17.11783702,858,12.83,1,2,14.23390256,20.68267692,0.0,0.07563025210084033,1,0
0,54,7.628840561,844,9.33,0,6,26.77208205,9.104970513,0.0,0.24358974358974358,1,0
